user_id;signup_date;country;device;acquisition_channel;plan_id;activated_date;is_activated
U003217;27/9/2025;ES;Web;Organic;P01;14/10/2025;1
U003218;9/2/2025;IT;iOS;Referral;P02;;0
U003219;12/4/2025;FR;Android;Organic;P01;12/4/2025;1
U003220;10/1/2025;PT;Android;Paid Social;P01;13/1/2025;1
U003221;27/11/2025;ES;Android;Paid Search;P01;7/12/2025;1
U003222;7/7/2025;FR;iOS;Referral;P02;16/7/2025;1
U003223;6/6/2025;ES;Android;Referral;P01;8/6/2025;1
U003224;26/10/2025;IT;iOS;Organic;P02;31/10/2025;1
U003225;15/1/2025;IT;iOS;Organic;P01;;0
U003226;22/11/2025;FR;Android;Paid Search;P02;23/11/2025;1
U003227;18/2/2025;FR;Android;Referral;P02;27/2/2025;1
U003228;9/8/2025;ES;iOS;Paid Social;P02;;0
U003229;28/5/2025;IT;Web;Paid Search;P02;;0
U003230;11/6/2025;IE;iOS;Referral;P01;;0
U003231;5/1/2025;PT;Android;Paid Search;P01;9/1/2025;1
U003232;20/7/2025;ES;Android;Organic;P01;29/7/2025;1
U003233;19/1/2025;DE;iOS;Referral;P01;22/1/2025;1
U003234;10/1/2025;ES;Android;Paid Search;P01;14/1/2025;1
U003235;29/11/2025;ES;Android;Referral;P01;29/11/2025;1
U003236;28/11/2025;ES;Android;Paid Search;P01;29/11/2025;1
U003237;3/6/2025;ES;Android;Paid Social;P01;7/6/2025;1
U003238;11/9/2025;ES;Web;Organic;P01;13/9/2025;1
U003239;29/12/2025;PT;Android;Paid Search;P01;11/1/2026;1
U003240;9/6/2025;ES;iOS;Organic;P01;;0
U003241;28/12/2025;IT;iOS;Referral;P02;;0
U003242;10/7/2025;BE;Android;Organic;P01;15/7/2025;1
U003243;28/5/2025;DE;Android;Organic;P02;;0
U003244;25/9/2025;FR;Android;Paid Search;P03;2/10/2025;1
U003245;21/10/2025;IT;iOS;Paid Search;P01;26/10/2025;1
U003246;1/6/2025;ES;Android;Paid Social;P01;3/6/2025;1
U003247;26/5/2025;FR;iOS;Paid Social;P01;30/5/2025;1
U003248;13/10/2025;FR;iOS;Paid Social;P02;;0
U003249;6/11/2025;NL;Android;Paid Search;P01;;0
U003250;2/6/2025;PT;iOS;Paid Search;P01;4/6/2025;1
U003251;11/8/2025;NL;Android;Organic;P01;15/8/2025;1
U003252;29/5/2025;IT;iOS;Paid Search;P01;29/5/2025;1
U003253;15/3/2025;DE;Android;Referral;P01;16/3/2025;1
U003254;21/7/2025;PT;Web;Paid Search;P01;;0
U003255;18/12/2025;NL;iOS;Partnership;P02;1/1/2026;1
U003256;29/7/2025;FR;Android;Organic;P01;;0
U003257;12/6/2025;IE;Android;Referral;P02;18/6/2025;1
U003258;26/7/2025;NL;iOS;Paid Social;P01;4/8/2025;1
U003259;1/12/2025;DE;Android;Paid Social;P01;8/12/2025;1
U003260;3/9/2025;ES;Android;Paid Social;P01;6/9/2025;1
U003261;30/6/2025;ES;iOS;Organic;P01;;0
U003262;20/5/2025;PT;Android;Referral;P03;23/5/2025;1
U003263;7/3/2025;ES;Android;Paid Search;P01;;0
U003264;15/5/2025;FR;iOS;Paid Search;P01;;0
U003265;15/7/2025;DE;iOS;Organic;P02;18/7/2025;1
U003266;9/11/2025;NL;Android;Organic;P01;12/11/2025;1
U003267;11/1/2025;NL;Web;Partnership;P01;;0
U003268;17/7/2025;IT;iOS;Organic;P01;20/7/2025;1
U003269;15/8/2025;FR;iOS;Paid Search;P02;15/8/2025;1
U003270;25/11/2025;ES;iOS;Organic;P01;;0
U003271;23/3/2025;DE;Android;Paid Social;P01;;0
U003272;4/11/2025;ES;iOS;Referral;P01;;0
U003273;10/10/2025;DE;Android;Partnership;P02;;0
U003274;9/12/2025;IE;iOS;Paid Social;P02;12/12/2025;1
U003275;22/2/2025;DE;Android;Organic;P01;2/3/2025;1
U003276;8/7/2025;DE;Android;Organic;P01;9/7/2025;1
U003277;11/1/2025;IT;Android;Organic;P01;;0
U003278;8/12/2025;NL;iOS;Paid Social;P01;14/12/2025;1
U003279;22/8/2025;FR;Android;Partnership;P01;25/8/2025;1
U003280;6/5/2025;FR;Android;Organic;P01;13/5/2025;1
U003281;26/9/2025;ES;Android;Paid Search;P01;27/9/2025;1
U003282;10/12/2025;DE;iOS;Paid Social;P02;25/12/2025;1
U003283;23/2/2025;ES;iOS;Paid Social;P01;;0
U003284;26/1/2025;DE;Android;Paid Social;P01;;0
U003285;2/10/2025;IT;iOS;Paid Search;P01;6/10/2025;1
U003286;29/4/2025;ES;Android;Organic;P01;3/5/2025;1
U003287;14/3/2025;DE;iOS;Paid Search;P01;;0
U003288;26/11/2025;ES;iOS;Paid Search;P01;4/12/2025;1
U003289;25/11/2025;ES;Android;Paid Social;P01;4/12/2025;1
U003290;16/6/2025;ES;iOS;Organic;P01;;0
U003291;13/2/2025;ES;iOS;Paid Search;P03;13/2/2025;1
U003292;15/11/2025;IE;Android;Partnership;P01;;0
U003293;14/6/2025;IE;Android;Paid Search;P01;;0
U003294;3/9/2025;IT;Android;Organic;P01;7/9/2025;1
U003295;30/11/2025;DE;iOS;Partnership;P01;5/12/2025;1
U003296;21/2/2025;PT;Android;Organic;P01;21/2/2025;1
U003297;5/4/2025;NL;Android;Referral;P01;12/4/2025;1
U003298;12/6/2025;DE;iOS;Organic;P01;;0
U003299;7/8/2025;ES;Android;Referral;P01;8/8/2025;1
U003300;5/12/2025;IT;Android;Organic;P01;20/12/2025;1
U003301;9/2/2025;IE;Android;Paid Search;P01;13/2/2025;1
U003302;7/8/2025;ES;iOS;Partnership;P02;9/8/2025;1
U003303;31/12/2025;FR;Web;Paid Social;P01;1/1/2026;1
U003304;18/6/2025;FR;Android;Organic;P01;21/6/2025;1
U003305;18/10/2025;FR;Web;Organic;P01;21/10/2025;1
U003306;2/8/2025;IT;Android;Organic;P02;18/8/2025;1
U003307;28/9/2025;FR;Android;Organic;P01;;0
U003308;25/1/2025;BE;Android;Paid Search;P01;;0
U003309;28/1/2025;PT;Android;Paid Search;P01;6/2/2025;1
U003310;22/6/2025;ES;Android;Partnership;P01;26/6/2025;1
U003311;7/6/2025;PT;Android;Referral;P01;;0
U003312;1/1/2025;PT;iOS;Partnership;P02;;0
U003313;27/10/2025;DE;Android;Paid Search;P01;29/10/2025;1
U003314;21/2/2025;FR;iOS;Paid Search;P03;21/2/2025;1
U003315;16/2/2025;NL;Web;Paid Social;P01;20/2/2025;1
U003316;1/1/2025;FR;Android;Paid Search;P02;2/1/2025;1
U003317;3/2/2025;ES;Android;Organic;P01;3/2/2025;1
U003318;16/6/2025;ES;iOS;Referral;P01;18/6/2025;1
U003319;7/3/2025;ES;Android;Paid Social;P02;13/3/2025;1
U003320;20/8/2025;IT;iOS;Organic;P01;30/8/2025;1
U003321;20/7/2025;ES;Android;Paid Search;P01;24/7/2025;1
U003322;26/2/2025;DE;Android;Organic;P02;9/3/2025;1
U003323;3/11/2025;FR;Android;Paid Social;P01;14/11/2025;1
U003324;23/11/2025;NL;iOS;Paid Search;P02;;0
U003325;31/12/2025;FR;Android;Referral;P01;31/12/2025;1
U003326;25/3/2025;BE;Android;Paid Search;P01;27/3/2025;1
U003327;2/9/2025;BE;Android;Paid Search;P01;;0
U003328;20/7/2025;ES;Android;Referral;P01;24/7/2025;1
U003329;2/7/2025;IT;Android;Partnership;P01;;0
U003330;22/7/2025;ES;iOS;Referral;P02;23/7/2025;1
U003331;13/6/2025;PT;iOS;Paid Search;P02;20/6/2025;1
U003332;27/3/2025;DE;Web;Paid Search;P01;;0
U003333;6/3/2025;ES;Web;Paid Social;P01;9/3/2025;1
U003334;4/9/2025;ES;iOS;Referral;P01;19/9/2025;1
U003335;6/9/2025;FR;Android;Partnership;P01;6/9/2025;1
U003336;14/6/2025;PT;Android;Paid Search;P01;14/6/2025;1
U003337;30/9/2025;PT;iOS;Paid Social;P01;30/9/2025;1
U003338;23/11/2025;ES;Web;Organic;P01;1/12/2025;1
U003339;16/7/2025;ES;Web;Organic;P02;;0
U003340;5/7/2025;FR;Web;Organic;P02;;0
U003341;22/10/2025;DE;iOS;Organic;P01;;0
U003342;7/5/2025;ES;Android;Paid Search;P01;;0
U003343;27/2/2025;FR;Android;Paid Search;P01;;0
U003344;16/8/2025;NL;Android;Paid Social;P01;22/8/2025;1
U003345;17/11/2025;FR;Android;Paid Social;P01;26/11/2025;1
U003346;20/8/2025;IT;Android;Organic;P01;23/8/2025;1
U003347;6/9/2025;FR;iOS;Paid Social;P02;13/9/2025;1
U003348;6/11/2025;FR;Android;Organic;P01;9/11/2025;1
U003349;21/3/2025;DE;Android;Organic;P01;25/3/2025;1
U003350;6/11/2025;ES;iOS;Partnership;P02;7/11/2025;1
U003351;9/5/2025;ES;iOS;Organic;P01;10/5/2025;1
U003352;4/6/2025;IE;Android;Organic;P01;;0
U003353;22/12/2025;NL;Android;Paid Social;P01;;0
U003354;25/5/2025;IT;iOS;Paid Search;P01;29/5/2025;1
U003355;6/5/2025;ES;iOS;Paid Search;P01;7/5/2025;1
U003356;12/11/2025;ES;Android;Paid Social;P01;12/11/2025;1
U003357;15/2/2025;ES;iOS;Paid Social;P01;24/2/2025;1
U003358;6/3/2025;BE;Android;Paid Search;P02;6/3/2025;1
U003359;7/5/2025;PT;Android;Referral;P02;;0
U003360;31/8/2025;DE;Android;Organic;P01;;0
U003361;27/10/2025;IE;Android;Paid Search;P02;29/10/2025;1
U003362;27/11/2025;ES;Android;Organic;P01;14/12/2025;1
U003363;11/1/2025;DE;Android;Organic;P01;;0
U003364;1/3/2025;ES;Android;Partnership;P01;;0
U003365;7/7/2025;ES;Android;Referral;P01;10/7/2025;1
U003366;10/6/2025;BE;Android;Organic;P01;13/6/2025;1
U003367;21/2/2025;NL;Android;Paid Search;P03;26/2/2025;1
U003368;16/3/2025;ES;Android;Organic;P01;20/3/2025;1
U003369;31/10/2025;ES;Android;Paid Social;P01;31/10/2025;1
U003370;12/11/2025;DE;iOS;Paid Search;P01;;0
U003371;12/9/2025;ES;Android;Partnership;P02;;0
U003372;13/9/2025;DE;iOS;Organic;P01;;0
U003373;26/3/2025;DE;Android;Organic;P02;28/3/2025;1
U003374;22/11/2025;ES;Android;Partnership;P01;30/11/2025;1
U003375;9/3/2025;ES;iOS;Referral;P02;;0
U003376;1/5/2025;ES;Android;Organic;P01;2/5/2025;1
U003377;1/5/2025;BE;iOS;Paid Search;P01;8/5/2025;1
U003378;11/7/2025;FR;Web;Referral;P01;18/7/2025;1
U003379;28/5/2025;DE;Web;Paid Social;P01;;0
U003380;9/7/2025;ES;Android;Paid Social;P01;21/7/2025;1
U003381;16/2/2025;IT;Android;Paid Social;P01;16/2/2025;1
U003382;22/12/2025;ES;Android;Partnership;P01;;0
U003383;13/9/2025;ES;Android;Paid Search;P01;14/9/2025;1
U003384;5/3/2025;IT;Android;Organic;P01;7/3/2025;1
U003385;29/8/2025;IT;iOS;Paid Search;P01;7/9/2025;1
U003386;13/9/2025;ES;Android;Paid Social;P02;16/9/2025;1
U003387;24/5/2025;FR;Android;Paid Search;P03;31/5/2025;1
U003388;5/4/2025;IE;iOS;Organic;P01;10/4/2025;1
U003389;31/12/2025;ES;Web;Paid Social;P01;5/1/2026;1
U003390;23/5/2025;ES;Android;Paid Search;P03;8/6/2025;1
U003391;5/4/2025;FR;Android;Partnership;P03;;0
U003392;15/5/2025;ES;iOS;Paid Search;P02;19/5/2025;1
U003393;11/9/2025;DE;Android;Paid Social;P01;21/9/2025;1
U003394;3/10/2025;IT;Android;Paid Social;P01;;0
U003395;13/11/2025;DE;iOS;Organic;P02;25/11/2025;1
U003396;7/7/2025;DE;Android;Paid Search;P01;13/7/2025;1
U003397;29/4/2025;FR;Android;Organic;P01;7/5/2025;1
U003398;19/6/2025;IT;iOS;Referral;P03;24/6/2025;1
U003399;22/2/2025;ES;Android;Referral;P02;23/2/2025;1
U003400;21/2/2025;ES;iOS;Organic;P01;22/2/2025;1
U003401;9/6/2025;IT;Android;Paid Search;P01;;0
U003402;22/10/2025;FR;Android;Partnership;P02;28/10/2025;1
U003403;11/10/2025;ES;Android;Organic;P01;14/10/2025;1
U003404;5/8/2025;FR;Android;Partnership;P02;8/8/2025;1
U003405;4/12/2025;IT;iOS;Organic;P01;9/12/2025;1
U003406;17/11/2025;ES;iOS;Organic;P01;18/11/2025;1
U003407;8/3/2025;IT;Android;Paid Search;P02;10/3/2025;1
U003408;28/6/2025;PT;iOS;Organic;P03;3/7/2025;1
U003409;24/11/2025;DE;iOS;Referral;P01;;0
U003410;21/6/2025;ES;iOS;Paid Social;P01;;0
U003411;26/2/2025;PT;Android;Paid Social;P01;;0
U003412;4/9/2025;ES;Android;Paid Social;P01;8/9/2025;1
U003413;18/4/2025;BE;iOS;Paid Social;P02;;0
U003414;4/3/2025;IT;iOS;Referral;P01;5/3/2025;1
U003415;25/10/2025;ES;iOS;Paid Social;P03;31/10/2025;1
U003416;1/9/2025;PT;iOS;Referral;P02;;0
U003417;19/8/2025;DE;iOS;Paid Social;P01;6/9/2025;1
U003418;25/11/2025;FR;Android;Paid Search;P01;26/11/2025;1
U003419;14/4/2025;FR;Android;Paid Search;P03;18/4/2025;1
U003420;2/9/2025;DE;iOS;Paid Search;P01;6/9/2025;1
U003421;25/12/2025;IT;Android;Organic;P02;27/12/2025;1
U003422;27/10/2025;NL;Android;Paid Search;P01;5/11/2025;1
U003423;26/5/2025;ES;iOS;Paid Search;P01;4/6/2025;1
U003424;24/1/2025;DE;iOS;Organic;P01;26/1/2025;1
U003425;2/1/2025;IT;Android;Referral;P01;8/1/2025;1
U003426;7/12/2025;IT;iOS;Referral;P02;10/12/2025;1
U003427;26/9/2025;FR;Android;Organic;P01;29/9/2025;1
U003428;15/4/2025;FR;Android;Partnership;P01;22/4/2025;1
U003429;20/9/2025;IT;Android;Partnership;P01;26/9/2025;1
U003430;19/12/2025;ES;iOS;Referral;P01;22/12/2025;1
U003431;3/9/2025;ES;iOS;Organic;P02;4/9/2025;1
U003432;31/3/2025;DE;Android;Paid Search;P02;1/4/2025;1
U003433;14/2/2025;ES;Android;Paid Search;P01;15/2/2025;1
U003434;5/7/2025;ES;iOS;Paid Social;P03;7/7/2025;1
U003435;27/6/2025;ES;Android;Paid Social;P01;27/6/2025;1
U003436;7/11/2025;IT;iOS;Paid Social;P01;14/11/2025;1
U003437;16/10/2025;IE;Android;Referral;P01;;0
U003438;5/9/2025;FR;Web;Partnership;P02;7/9/2025;1
U003439;9/9/2025;ES;Android;Paid Social;P01;21/9/2025;1
U003440;1/11/2025;PT;Android;Partnership;P02;2/11/2025;1
U003441;8/9/2025;ES;Web;Referral;P01;;0
U003442;1/11/2025;IE;Android;Organic;P01;;0
U003443;27/11/2025;DE;iOS;Referral;P01;3/12/2025;1
U003444;25/11/2025;ES;Android;Organic;P01;3/12/2025;1
U003445;25/6/2025;FR;iOS;Organic;P01;;0
U003446;2/11/2025;FR;iOS;Partnership;P02;2/11/2025;1
U003447;5/5/2025;PT;Android;Paid Search;P01;8/5/2025;1
U003448;25/12/2025;ES;iOS;Paid Search;P01;28/12/2025;1
U003449;14/9/2025;NL;iOS;Partnership;P02;15/9/2025;1
U003450;26/4/2025;IT;Android;Paid Search;P01;26/4/2025;1
U003451;5/2/2025;NL;iOS;Organic;P02;6/2/2025;1
U003452;6/9/2025;NL;Android;Organic;P01;7/9/2025;1
U003453;16/9/2025;ES;iOS;Paid Search;P01;17/9/2025;1
U003454;28/11/2025;DE;Android;Organic;P01;;0
U003455;8/3/2025;NL;Android;Organic;P01;19/3/2025;1
U003456;3/6/2025;FR;iOS;Referral;P01;12/6/2025;1
U003457;16/9/2025;ES;Android;Organic;P01;;0
U003458;15/6/2025;ES;iOS;Paid Social;P01;19/6/2025;1
U003459;24/4/2025;ES;iOS;Organic;P01;;0
U003460;4/9/2025;NL;iOS;Paid Search;P01;13/9/2025;1
U003461;28/2/2025;FR;iOS;Paid Social;P01;15/3/2025;1
U003462;29/10/2025;IT;iOS;Paid Search;P01;;0
U003463;13/5/2025;IE;Android;Organic;P01;13/5/2025;1
U003464;7/9/2025;ES;Android;Organic;P01;11/9/2025;1
U003465;1/5/2025;IT;Web;Organic;P01;;0
U003466;12/8/2025;ES;Web;Organic;P01;22/8/2025;1
U003467;9/3/2025;ES;Android;Paid Search;P01;17/3/2025;1
U003468;8/2/2025;ES;iOS;Organic;P02;;0
U003469;26/7/2025;ES;iOS;Organic;P01;;0
U003470;2/8/2025;FR;Android;Organic;P01;;0
U003471;28/9/2025;FR;Android;Referral;P01;30/9/2025;1
U003472;5/12/2025;ES;iOS;Paid Search;P01;6/12/2025;1
U003473;21/1/2025;ES;iOS;Paid Social;P02;24/1/2025;1
U003474;15/8/2025;IT;Android;Paid Social;P01;;0
U003475;2/9/2025;ES;Android;Paid Search;P01;;0
U003476;26/11/2025;PT;Android;Organic;P01;2/12/2025;1
U003477;23/9/2025;BE;Android;Paid Search;P01;;0
U003478;14/12/2025;IT;Android;Paid Search;P01;;0
U003479;19/11/2025;DE;iOS;Paid Search;P01;;0
U003480;1/2/2025;DE;Android;Organic;P01;1/2/2025;1
U003481;23/12/2025;DE;Android;Partnership;P01;24/12/2025;1
U003482;6/8/2025;BE;Android;Referral;P01;8/8/2025;1
U003483;24/12/2025;IE;Android;Organic;P01;29/12/2025;1
U003484;19/7/2025;FR;iOS;Partnership;P01;21/7/2025;1
U003485;25/1/2025;DE;iOS;Organic;P01;28/1/2025;1
U003486;11/10/2025;PT;iOS;Organic;P02;16/10/2025;1
U003487;12/11/2025;ES;iOS;Organic;P01;12/11/2025;1
U003488;17/5/2025;DE;iOS;Partnership;P01;22/5/2025;1
U003489;2/11/2025;DE;Android;Organic;P01;4/11/2025;1
U003490;2/6/2025;IT;Android;Referral;P01;;0
U003491;26/9/2025;FR;Android;Paid Social;P01;17/10/2025;1
U003492;24/9/2025;ES;Android;Paid Search;P01;24/9/2025;1
U003493;4/9/2025;ES;Web;Paid Search;P01;;0
U003494;26/12/2025;DE;Web;Organic;P01;26/12/2025;1
U003495;26/10/2025;BE;iOS;Paid Social;P01;;0
U003496;19/10/2025;NL;iOS;Paid Search;P01;22/10/2025;1
U003497;22/1/2025;FR;iOS;Paid Search;P01;2/2/2025;1
U003498;29/6/2025;ES;Android;Organic;P01;2/7/2025;1
U003499;2/12/2025;PT;iOS;Referral;P02;7/12/2025;1
U003500;28/10/2025;IT;iOS;Paid Social;P01;1/11/2025;1
U003501;15/9/2025;DE;Android;Paid Search;P01;;0
U003502;29/1/2025;FR;Android;Paid Search;P02;29/1/2025;1
U003503;19/12/2025;ES;Android;Organic;P01;19/12/2025;1
U003504;15/4/2025;PT;Android;Organic;P01;18/4/2025;1
U003505;15/3/2025;DE;Android;Organic;P01;;0
U003506;29/12/2025;FR;Android;Paid Social;P01;;0
U003507;27/4/2025;BE;iOS;Organic;P01;3/5/2025;1
U003508;27/4/2025;DE;Android;Organic;P01;;0
U003509;19/2/2025;BE;Android;Organic;P01;;0
U003510;4/11/2025;FR;iOS;Organic;P01;5/11/2025;1
U003511;7/12/2025;FR;Web;Paid Social;P01;10/12/2025;1
U003512;16/1/2025;BE;Web;Paid Social;P01;27/1/2025;1
U003513;12/3/2025;IE;Android;Paid Search;P01;;0
U003514;11/11/2025;IE;Android;Paid Search;P01;18/11/2025;1
U003515;26/4/2025;PT;iOS;Paid Social;P01;26/4/2025;1
U003516;13/1/2025;FR;iOS;Paid Social;P02;17/1/2025;1
U003517;12/12/2025;ES;iOS;Referral;P02;18/12/2025;1
U003518;13/12/2025;FR;Android;Referral;P02;14/12/2025;1
U003519;7/8/2025;BE;Android;Referral;P01;8/8/2025;1
U003520;24/6/2025;FR;Web;Referral;P01;26/6/2025;1
U003521;21/3/2025;IT;Android;Referral;P01;27/3/2025;1
U003522;8/9/2025;BE;Android;Paid Social;P01;13/9/2025;1
U003523;21/4/2025;IE;iOS;Paid Social;P01;29/4/2025;1
U003524;30/1/2025;BE;iOS;Paid Social;P02;30/1/2025;1
U003525;6/10/2025;DE;Android;Organic;P01;;0
U003526;25/1/2025;FR;Android;Paid Search;P01;31/1/2025;1
U003527;2/3/2025;IE;iOS;Partnership;P01;13/3/2025;1
U003528;20/5/2025;ES;Android;Paid Search;P01;21/5/2025;1
U003529;16/7/2025;ES;Android;Organic;P01;22/7/2025;1
U003530;12/5/2025;IE;iOS;Paid Search;P01;16/5/2025;1
U003531;6/10/2025;IT;Android;Organic;P02;;0
U003532;2/11/2025;DE;Android;Paid Search;P01;15/11/2025;1
U003533;4/7/2025;ES;Android;Paid Search;P02;4/7/2025;1
U003534;2/6/2025;DE;iOS;Paid Search;P01;2/6/2025;1
U003535;17/11/2025;BE;iOS;Paid Search;P01;17/11/2025;1
U003536;23/11/2025;DE;iOS;Organic;P02;;0
U003537;1/9/2025;FR;Android;Paid Search;P01;;0
U003538;4/10/2025;DE;Android;Organic;P02;7/10/2025;1
U003539;14/5/2025;NL;Web;Paid Search;P03;;0
U003540;3/4/2025;BE;Android;Paid Social;P01;10/4/2025;1
U003541;26/12/2025;FR;iOS;Organic;P01;26/12/2025;1
U003542;14/2/2025;DE;Web;Partnership;P01;14/2/2025;1
U003543;16/10/2025;ES;iOS;Paid Social;P01;21/10/2025;1
U003544;6/6/2025;FR;iOS;Organic;P02;7/6/2025;1
U003545;19/1/2025;ES;Android;Paid Search;P01;26/1/2025;1
U003546;16/12/2025;DE;Android;Organic;P01;;0
U003547;24/7/2025;DE;Web;Organic;P01;30/7/2025;1
U003548;15/12/2025;FR;Android;Partnership;P01;20/12/2025;1
U003549;19/6/2025;ES;iOS;Paid Social;P02;;0
U003550;16/2/2025;ES;iOS;Referral;P01;21/2/2025;1
U003551;13/12/2025;ES;iOS;Paid Social;P01;19/12/2025;1
U003552;6/12/2025;IT;Android;Partnership;P02;7/12/2025;1
U003553;13/12/2025;ES;Android;Referral;P01;15/12/2025;1
U003554;16/5/2025;ES;iOS;Organic;P01;17/5/2025;1
U003555;18/8/2025;IE;Android;Organic;P01;19/8/2025;1
U003556;28/4/2025;ES;Android;Paid Search;P01;5/5/2025;1
U003557;27/12/2025;NL;Android;Organic;P02;28/12/2025;1
U003558;31/7/2025;DE;iOS;Paid Search;P01;;0
U003559;26/11/2025;IT;iOS;Organic;P01;2/12/2025;1
U003560;11/10/2025;DE;Android;Referral;P01;18/10/2025;1
U003561;1/4/2025;ES;Android;Organic;P01;5/4/2025;1
U003562;18/7/2025;NL;iOS;Referral;P01;18/7/2025;1
U003563;11/10/2025;PT;iOS;Paid Search;P01;14/10/2025;1
U003564;16/7/2025;FR;Web;Organic;P01;18/7/2025;1
U003565;10/4/2025;IT;Android;Referral;P02;11/4/2025;1
U003566;2/12/2025;DE;iOS;Paid Search;P01;2/12/2025;1
U003567;12/9/2025;BE;Android;Paid Social;P02;16/9/2025;1
U003568;10/1/2025;PT;Android;Referral;P02;16/1/2025;1
U003569;20/6/2025;ES;iOS;Organic;P02;20/6/2025;1
U003570;5/12/2025;NL;iOS;Organic;P01;15/12/2025;1
U003571;24/10/2025;IE;Web;Organic;P01;30/10/2025;1
U003572;25/11/2025;IT;Android;Organic;P02;29/11/2025;1
U003573;19/9/2025;ES;iOS;Partnership;P02;24/9/2025;1
U003574;10/12/2025;PT;Android;Referral;P02;18/12/2025;1
U003575;29/11/2025;DE;Android;Paid Search;P03;;0
U003576;10/6/2025;FR;Android;Paid Social;P01;10/6/2025;1
U003577;8/10/2025;NL;iOS;Partnership;P01;;0
U003578;28/3/2025;DE;iOS;Organic;P02;3/4/2025;1
U003579;24/8/2025;NL;iOS;Organic;P01;;0
U003580;8/8/2025;IT;Web;Referral;P02;8/8/2025;1
U003581;11/4/2025;ES;Android;Paid Social;P02;;0
U003582;15/10/2025;IE;Android;Organic;P01;;0
U003583;28/11/2025;DE;iOS;Paid Search;P01;30/11/2025;1
U003584;15/2/2025;DE;Android;Organic;P01;17/2/2025;1
U003585;4/2/2025;FR;Android;Paid Social;P02;8/2/2025;1
U003586;23/11/2025;ES;Android;Paid Social;P01;23/11/2025;1
U003587;10/9/2025;IT;iOS;Organic;P01;12/9/2025;1
U003588;12/11/2025;FR;Android;Referral;P01;1/12/2025;1
U003589;18/1/2025;BE;iOS;Paid Search;P02;23/1/2025;1
U003590;18/8/2025;IE;iOS;Paid Social;P01;24/8/2025;1
U003591;2/11/2025;IT;Android;Paid Social;P01;13/11/2025;1
U003592;13/3/2025;ES;iOS;Paid Search;P01;17/3/2025;1
U003593;23/1/2025;IT;iOS;Organic;P01;27/1/2025;1
U003594;11/8/2025;ES;Android;Organic;P02;;0
U003595;10/12/2025;PT;iOS;Referral;P01;11/12/2025;1
U003596;4/11/2025;FR;Android;Paid Social;P01;;0
U003597;4/12/2025;BE;Android;Organic;P01;;0
U003598;1/9/2025;FR;Android;Partnership;P01;;0
U003599;27/12/2025;ES;iOS;Referral;P01;28/12/2025;1
U003600;18/10/2025;IE;Android;Organic;P01;26/10/2025;1
U003601;19/8/2025;DE;Android;Organic;P01;;0
U003602;30/8/2025;NL;iOS;Paid Search;P01;31/8/2025;1
U003603;26/8/2025;BE;Android;Organic;P01;29/8/2025;1
U003604;3/10/2025;DE;Web;Partnership;P02;7/10/2025;1
U003605;28/12/2025;FR;iOS;Paid Social;P01;;0
U003606;22/9/2025;DE;iOS;Organic;P01;;0
U003607;3/12/2025;NL;Android;Paid Search;P01;11/12/2025;1
U003608;23/8/2025;IE;Android;Organic;P03;31/8/2025;1
U003609;26/6/2025;FR;Android;Paid Search;P01;26/6/2025;1
U003610;15/3/2025;IT;iOS;Organic;P01;18/3/2025;1
U003611;26/11/2025;ES;iOS;Referral;P01;2/12/2025;1
U003612;19/4/2025;DE;Android;Paid Social;P01;21/4/2025;1
U003613;8/4/2025;PT;Web;Partnership;P03;;0
U003614;23/3/2025;NL;iOS;Organic;P01;;0
U003615;3/5/2025;FR;Android;Paid Search;P01;6/5/2025;1
U003616;18/8/2025;FR;iOS;Referral;P02;18/8/2025;1
U003617;19/12/2025;ES;iOS;Paid Search;P01;;0
U003618;13/3/2025;ES;Android;Paid Search;P01;17/3/2025;1
U003619;4/3/2025;FR;iOS;Partnership;P01;21/3/2025;1
U003620;11/6/2025;NL;Android;Referral;P01;1/7/2025;1
U003621;20/2/2025;FR;iOS;Referral;P03;20/2/2025;1
U003622;18/11/2025;ES;Android;Paid Search;P02;;0
U003623;10/5/2025;IT;iOS;Paid Social;P01;;0
U003624;15/8/2025;ES;Android;Paid Search;P02;20/8/2025;1
U003625;27/7/2025;ES;Web;Paid Search;P01;2/8/2025;1
U003626;14/6/2025;BE;iOS;Organic;P01;;0
U003627;10/11/2025;ES;Android;Referral;P01;;0
U003628;20/9/2025;FR;Web;Paid Search;P02;;0
U003629;10/11/2025;DE;iOS;Paid Social;P01;21/11/2025;1
U003630;4/4/2025;ES;Android;Referral;P01;8/4/2025;1
U003631;24/11/2025;ES;Android;Referral;P01;30/11/2025;1
U003632;9/10/2025;ES;Android;Organic;P01;12/10/2025;1
U003633;26/10/2025;FR;iOS;Paid Social;P01;2/11/2025;1
U003634;30/6/2025;NL;iOS;Paid Search;P01;30/6/2025;1
U003635;5/3/2025;FR;iOS;Organic;P02;;0
U003636;24/9/2025;FR;iOS;Organic;P02;28/9/2025;1
U003637;19/1/2025;FR;iOS;Paid Social;P01;22/1/2025;1
U003638;31/7/2025;IE;Web;Referral;P03;7/8/2025;1
U003639;7/7/2025;ES;iOS;Partnership;P02;17/7/2025;1
U003640;3/1/2025;NL;iOS;Paid Search;P02;;0
U003641;4/3/2025;FR;iOS;Paid Search;P01;7/3/2025;1
U003642;11/1/2025;IE;iOS;Organic;P02;12/1/2025;1
