transaction_id;user_id;transaction_date;tx_type;merchant_category;amount_eur;fee_amount_eur;is_revenue_tx
T00037134;U003491;15/11/2025;Bank Transfer;Transfer;285,89;1,14;1
T00037135;U003491;14/11/2025;Card Payment;Utilities;38,16;0,38;1
T00037136;U003491;4/11/2025;Card Payment;Groceries;14,63;0,15;1
T00037137;U003491;30/11/2025;Bank Transfer;Transfer;10;0;0
T00037138;U003491;25/11/2025;Card Payment;Online Retail;35,84;0,36;1
T00037139;U003491;3/12/2025;Card Payment;Fuel;20,53;0,21;1
T00037140;U003491;25/12/2025;Card Payment;Entertainment;43,66;0,44;1
T00037141;U003491;3/12/2025;Card Payment;Utilities;22,31;0,22;1
T00037142;U003491;13/12/2025;Card Payment;Travel;29,35;0,29;1
T00037143;U003491;9/12/2025;Card Payment;Online Retail;19,42;0,19;1
T00037144;U003492;25/9/2025;Card Payment;Travel;28,71;0,29;1
T00037145;U003492;24/9/2025;Card Payment;Transport;18,39;0,18;1
T00037146;U003492;24/9/2025;Bank Transfer;Transfer;94,96;0;0
T00037147;U003492;25/9/2025;Bank Transfer;Transfer;23,01;0;0
T00037148;U003492;17/10/2025;Card Payment;Groceries;16,35;0,16;1
T00037149;U003492;11/10/2025;Bank Transfer;Transfer;29,26;0,12;1
T00037150;U003492;21/10/2025;Bank Transfer;Transfer;106,36;0,43;1
T00037151;U003492;19/10/2025;Card Payment;Transport;33,47;0,33;1
T00037152;U003492;12/10/2025;Bank Transfer;Transfer;96,03;0,38;1
T00037153;U003492;9/11/2025;Card Payment;Travel;16,1;0,16;1
T00037154;U003492;19/11/2025;Bank Transfer;Transfer;17,47;0,07;1
T00037155;U003494;28/12/2025;Card Payment;Entertainment;20,34;0,2;1
T00037156;U003494;26/12/2025;Bank Transfer;Transfer;64,33;0,26;1
T00037157;U003494;30/12/2025;Card Payment;Entertainment;28,68;0,29;1
T00037158;U003494;28/12/2025;Bank Transfer;Transfer;31,96;0,13;1
T00037159;U003494;31/12/2025;Card Payment;Dining;28,18;0,28;1
T00037160;U003494;27/12/2025;Bank Transfer;Transfer;76,27;0,31;1
T00037161;U003496;5/11/2025;Card Payment;Utilities;13,77;0,14;1
T00037162;U003496;14/11/2025;Card Payment;Dining;33,42;0,33;1
T00037163;U003496;19/11/2025;Bank Transfer;Transfer;49,99;0,2;1
T00037164;U003496;28/11/2025;Card Payment;Transport;56,56;0,57;1
T00037165;U003496;5/11/2025;Card Payment;Dining;35,84;0,36;1
T00037166;U003497;11/2/2025;Card Payment;Online Retail;20,37;0,2;1
T00037167;U003497;14/2/2025;Card Payment;Transport;24,88;0,25;1
T00037168;U003497;26/3/2025;Card Payment;Groceries;34,26;0,34;1
T00037169;U003497;30/3/2025;Card Payment;Transport;31,62;0,32;1
T00037170;U003497;15/3/2025;Card Payment;Groceries;21,71;0,22;1
T00037171;U003497;30/3/2025;Card Payment;Groceries;25,95;0,26;1
T00037172;U003497;31/3/2025;Card Payment;Fuel;37,35;0,37;1
T00037173;U003497;20/3/2025;Card Payment;Groceries;27,92;0,28;1
T00037174;U003497;22/4/2025;Card Payment;Groceries;29,19;0,29;1
T00037175;U003497;18/4/2025;Card Payment;Groceries;36,48;0,36;1
T00037176;U003497;13/4/2025;Bank Transfer;Transfer;175,3;0,7;1
T00037177;U003497;18/5/2025;Bank Transfer;Transfer;168,53;0;0
T00037178;U003497;21/5/2025;Card Payment;Fuel;17,03;0,17;1
T00037179;U003497;14/6/2025;Card Payment;Entertainment;47,3;0,47;1
T00037180;U003497;26/6/2025;Card Payment;Utilities;14,28;0,14;1
T00037181;U003497;18/6/2025;Card Payment;Utilities;19,54;0,2;1
T00037182;U003497;28/6/2025;Card Payment;Dining;21,53;0,22;1
T00037183;U003497;23/7/2025;Card Payment;Groceries;24,72;0,25;1
T00037184;U003497;31/7/2025;Cash Withdrawal;ATM;100;0;0
T00037185;U003497;10/7/2025;Card Payment;Fuel;30,07;0,3;1
T00037186;U003497;30/7/2025;Card Payment;Entertainment;47,62;0,48;1
T00037187;U003497;29/7/2025;Card Payment;Utilities;37,22;0,37;1
T00037188;U003497;14/7/2025;Card Payment;Groceries;28,31;0,28;1
T00037189;U003497;6/8/2025;Card Payment;Utilities;21,82;0,22;1
T00037190;U003497;8/8/2025;Card Payment;Dining;33,48;0,33;1
T00037191;U003497;12/8/2025;Card Payment;Transport;21,95;0,22;1
T00037192;U003497;18/8/2025;Card Payment;Online Retail;69,37;0,69;1
T00037193;U003497;18/8/2025;Card Payment;Dining;14,78;0,15;1
T00037194;U003497;17/9/2025;Card Payment;Utilities;25,85;0,26;1
T00037195;U003497;14/9/2025;Card Payment;Utilities;39,25;0,39;1
T00037196;U003497;14/9/2025;Card Payment;Transport;40,32;0,4;1
T00037197;U003497;21/9/2025;Card Payment;Groceries;37,92;0,38;1
T00037198;U003497;5/10/2025;Card Payment;Groceries;24,19;0,24;1
T00037199;U003497;13/10/2025;Bank Transfer;Transfer;26,03;0,1;1
T00037200;U003497;29/10/2025;Card Payment;Dining;48,74;0,49;1
T00037201;U003497;1/10/2025;Card Payment;Online Retail;43,44;0,43;1
T00037202;U003497;18/10/2025;Card Payment;Dining;37,7;0,38;1
T00037203;U003497;26/10/2025;Card Payment;Fuel;67,43;0,67;1
T00037204;U003497;1/11/2025;Card Payment;Dining;43,73;0,44;1
T00037205;U003497;13/11/2025;Card Payment;Dining;22,21;0,22;1
T00037206;U003497;26/11/2025;Card Payment;Groceries;31,11;0,31;1
T00037207;U003497;17/11/2025;Card Payment;Dining;26,26;0,26;1
T00037208;U003497;29/11/2025;Card Payment;Dining;68,53;0,69;1
T00037209;U003497;5/11/2025;Card Payment;Dining;45,46;0,45;1
T00037210;U003497;22/12/2025;Card Payment;Groceries;16,04;0,16;1
T00037211;U003497;1/12/2025;Card Payment;Utilities;31,49;0,31;1
T00037212;U003497;15/12/2025;Card Payment;Travel;19,59;0,2;1
T00037213;U003497;27/12/2025;Card Payment;Travel;38,22;0,38;1
T00037214;U003497;20/12/2025;Card Payment;Travel;34,49;0,34;1
T00037215;U003497;30/12/2025;Card Payment;Entertainment;20,22;0,2;1
T00037216;U003497;28/12/2025;Card Payment;Online Retail;48,01;0,48;1
T00037217;U003497;30/12/2025;Card Payment;Entertainment;10,18;0,1;1
T00037218;U003498;19/7/2025;Card Payment;Transport;134,06;1,34;1
T00037219;U003498;20/7/2025;Card Payment;Transport;40,84;0,41;1
T00037220;U003498;22/7/2025;Card Payment;Transport;27,83;0,28;1
T00037221;U003498;21/7/2025;Card Payment;Dining;41,7;0,42;1
T00037222;U003498;12/7/2025;Card Payment;Groceries;11,16;0,11;1
T00037223;U003498;6/7/2025;Card Payment;Groceries;66,29;0,66;1
T00037224;U003498;8/7/2025;Card Payment;Groceries;18,5;0,18;1
T00037225;U003498;1/8/2025;Card Payment;Utilities;51,03;0,51;1
T00037226;U003498;25/8/2025;Card Payment;Dining;54,88;0,55;1
T00037227;U003498;26/8/2025;Bank Transfer;Transfer;82,51;0,33;1
T00037228;U003498;21/8/2025;Card Payment;Transport;70,03;0,7;1
T00037229;U003498;5/8/2025;Bank Transfer;Transfer;86,89;0,35;1
T00037230;U003498;11/9/2025;Card Payment;Online Retail;21,25;0,21;1
T00037231;U003498;8/9/2025;Card Payment;Travel;22,76;0,23;1
T00037232;U003498;24/9/2025;Bank Transfer;Transfer;123,15;0,49;1
T00037233;U003498;16/9/2025;Card Payment;Online Retail;13,48;0,13;1
T00037234;U003498;30/9/2025;Bank Transfer;Transfer;37,55;0,15;1
T00037235;U003498;22/9/2025;Card Payment;Dining;34,27;0,34;1
T00037236;U003498;16/9/2025;Bank Transfer;Transfer;33,47;0,13;1
T00037237;U003498;25/10/2025;Card Payment;Utilities;27,55;0,28;1
T00037238;U003498;19/10/2025;Card Payment;Online Retail;14,82;0,15;1
T00037239;U003498;11/10/2025;Card Payment;Transport;27,6;0,28;1
T00037240;U003498;14/10/2025;Card Payment;Transport;26,48;0,26;1
T00037241;U003498;15/10/2025;Card Payment;Dining;31,11;0,31;1
T00037242;U003498;27/10/2025;Card Payment;Transport;19,24;0,19;1
T00037243;U003498;7/11/2025;Card Payment;Dining;9,7;0,1;1
T00037244;U003498;7/11/2025;Card Payment;Transport;48,39;0,48;1
T00037245;U003498;19/11/2025;Bank Transfer;Transfer;70,22;0,28;1
T00037246;U003498;14/12/2025;Card Payment;Online Retail;27,83;0,28;1
T00037247;U003498;27/12/2025;Card Payment;Online Retail;17,72;0,18;1
T00037248;U003498;6/12/2025;Card Payment;Dining;40,9;0,41;1
T00037249;U003498;16/12/2025;Bank Transfer;Transfer;71,08;0,28;1
T00037250;U003498;21/12/2025;Card Payment;Utilities;40,73;0,41;1
T00037251;U003498;13/12/2025;Card Payment;Online Retail;36,62;0,37;1
T00037252;U003498;26/12/2025;Cash Withdrawal;ATM;20;0;0
T00037253;U003499;10/12/2025;Card Payment;Fuel;39,05;0,31;1
T00037254;U003499;10/12/2025;Bank Transfer;Transfer;27,22;0,08;1
T00037255;U003499;30/12/2025;Card Payment;Dining;12,11;0,1;1
T00037256;U003499;12/12/2025;Card Payment;Dining;17,48;0,14;1
T00037257;U003499;14/12/2025;Bank Transfer;Transfer;12,25;0,04;1
T00037258;U003499;30/12/2025;Card Payment;Online Retail;15,79;0,13;1
T00037259;U003499;26/12/2025;Card Payment;Transport;67,91;0,54;1
T00037260;U003502;30/1/2025;Card Payment;Groceries;23,88;0,19;1
T00037261;U003502;30/1/2025;Card Payment;Utilities;18,75;0,15;1
T00037262;U003502;29/1/2025;Card Payment;Online Retail;21,31;0,17;1
T00037263;U003502;1/2/2025;Card Payment;Utilities;18,95;0,15;1
T00037264;U003502;27/2/2025;Bank Transfer;Transfer;11,13;0,03;1
T00037265;U003502;22/2/2025;Card Payment;Utilities;40,91;0,33;1
T00037266;U003502;15/2/2025;Card Payment;Online Retail;130;1,04;1
T00037267;U003502;10/2/2025;Card Payment;Transport;17,49;0,14;1
T00037268;U003502;20/3/2025;Card Payment;Groceries;22,88;0,18;1
T00037269;U003502;18/3/2025;Card Payment;Groceries;15,96;0,13;1
T00037270;U003502;13/3/2025;Card Payment;Transport;19,07;0,15;1
T00037271;U003502;20/3/2025;Card Payment;Groceries;14,43;0,12;1
T00037272;U003502;21/3/2025;Card Payment;Dining;24,55;0,2;1
T00037273;U003502;13/3/2025;Card Payment;Entertainment;35,02;0,28;1
T00037274;U003502;24/3/2025;Card Payment;Groceries;31,31;0,25;1
T00037275;U003502;29/3/2025;Card Payment;Transport;23,17;0,19;1
T00037276;U003502;6/3/2025;Card Payment;Groceries;38,96;0,31;1
T00037277;U003502;8/4/2025;Card Payment;Utilities;23,82;0,19;1
T00037278;U003502;14/4/2025;Card Payment;Online Retail;12,35;0,1;1
T00037279;U003502;11/4/2025;Bank Transfer;Transfer;82,23;0,25;1
T00037280;U003502;26/4/2025;Card Payment;Entertainment;10,72;0,09;1
T00037281;U003502;27/4/2025;Card Payment;Utilities;28,2;0,23;1
T00037282;U003502;17/4/2025;Bank Transfer;Transfer;65,06;0;0
T00037283;U003502;19/4/2025;Card Payment;Dining;26,1;0,21;1
T00037284;U003502;25/5/2025;Bank Transfer;Transfer;25,75;0;0
T00037285;U003502;7/5/2025;Bank Transfer;Transfer;134,16;0,4;1
T00037286;U003502;19/5/2025;Card Payment;Groceries;38,67;0,31;1
T00037287;U003502;8/5/2025;Card Payment;Fuel;20,3;0,16;1
T00037288;U003502;22/6/2025;Card Payment;Groceries;29,5;0,24;1
T00037289;U003502;30/6/2025;Bank Transfer;Transfer;147,83;0;0
T00037290;U003502;9/6/2025;Card Payment;Groceries;40,99;0,33;1
T00037291;U003502;28/6/2025;Card Payment;Online Retail;39,26;0,31;1
T00037292;U003502;22/6/2025;Card Payment;Dining;36,75;0,29;1
T00037293;U003502;14/7/2025;Card Payment;Entertainment;14,71;0,12;1
T00037294;U003502;17/7/2025;Card Payment;Dining;25,91;0,21;1
T00037295;U003502;23/7/2025;Cash Withdrawal;ATM;100;0;0
T00037296;U003502;9/8/2025;Bank Transfer;Transfer;59,73;0;0
T00037297;U003502;12/8/2025;Bank Transfer;Transfer;83,62;0,25;1
T00037298;U003502;2/9/2025;Card Payment;Groceries;29,77;0,24;1
T00037299;U003502;17/9/2025;Card Payment;Groceries;52,94;0,42;1
T00037300;U003502;23/9/2025;Card Payment;Dining;35,06;0,28;1
T00037301;U003502;9/9/2025;Cash Withdrawal;ATM;20;0,5;1
T00037302;U003503;31/12/2025;Card Payment;Travel;29,27;0,29;1
T00037303;U003503;28/12/2025;Card Payment;Transport;11,83;0,12;1
T00037304;U003503;23/12/2025;Card Payment;Groceries;18,68;0,19;1
T00037305;U003504;23/4/2025;Bank Transfer;Transfer;38,25;0,15;1
T00037306;U003504;28/4/2025;Card Payment;Transport;45,61;0,46;1
T00037307;U003504;24/4/2025;Card Payment;Transport;33,37;0,33;1
T00037308;U003504;27/4/2025;Card Payment;Travel;9,11;0,09;1
T00037309;U003504;25/4/2025;Card Payment;Fuel;27,25;0,27;1
T00037310;U003504;21/4/2025;Card Payment;Travel;22,85;0,23;1
T00037311;U003504;15/5/2025;Card Payment;Entertainment;16,64;0,17;1
T00037312;U003504;4/5/2025;Card Payment;Entertainment;45,87;0,46;1
T00037313;U003504;8/5/2025;Card Payment;Online Retail;79,31;0,79;1
T00037314;U003504;25/5/2025;Cash Withdrawal;ATM;40;1;1
T00037315;U003504;9/5/2025;Card Payment;Groceries;79,24;0,79;1
T00037316;U003504;22/6/2025;Card Payment;Transport;34,2;0,34;1
T00037317;U003504;23/6/2025;Card Payment;Travel;10,06;0,1;1
T00037318;U003504;12/6/2025;Card Payment;Groceries;11,35;0,11;1
T00037319;U003504;26/6/2025;Cash Withdrawal;ATM;100;0;0
T00037320;U003504;5/6/2025;Card Payment;Travel;28,46;0,28;1
T00037321;U003504;11/6/2025;Cash Withdrawal;ATM;20;0;0
T00037322;U003504;5/6/2025;Card Payment;Online Retail;31,91;0,32;1
T00037323;U003504;11/6/2025;Card Payment;Utilities;31,62;0,32;1
T00037324;U003504;5/6/2025;Card Payment;Travel;86,19;0,86;1
T00037325;U003504;17/6/2025;Card Payment;Dining;29,05;0,29;1
T00037326;U003504;8/7/2025;Card Payment;Transport;13,24;0,13;1
T00037327;U003504;7/7/2025;Bank Transfer;Transfer;40,66;0,16;1
T00037328;U003504;8/7/2025;Card Payment;Dining;20,56;0,21;1
T00037329;U003504;7/7/2025;Card Payment;Groceries;35,21;0,35;1
T00037330;U003504;22/7/2025;Bank Transfer;Transfer;85,81;0,34;1
T00037331;U003504;2/7/2025;Bank Transfer;Transfer;78,2;0,31;1
T00037332;U003504;11/7/2025;Card Payment;Groceries;34,57;0,35;1
T00037333;U003504;27/7/2025;Card Payment;Dining;29,31;0,29;1
T00037334;U003504;23/8/2025;Card Payment;Travel;11,38;0,11;1
T00037335;U003504;15/8/2025;Card Payment;Online Retail;49,68;0,5;1
T00037336;U003504;11/8/2025;Bank Transfer;Transfer;47,81;0,19;1
T00037337;U003504;24/8/2025;Card Payment;Entertainment;41,45;0,41;1
T00037338;U003504;10/8/2025;Card Payment;Transport;65,78;0,66;1
T00037339;U003504;2/8/2025;Bank Transfer;Transfer;107,98;0;0
T00037340;U003504;14/8/2025;Card Payment;Transport;16,04;0,16;1
T00037341;U003504;25/8/2025;Bank Transfer;Transfer;70,94;0,28;1
T00037342;U003504;4/8/2025;Card Payment;Entertainment;34,98;0,35;1
T00037343;U003504;28/8/2025;Card Payment;Dining;82,05;0,82;1
T00037344;U003504;19/8/2025;Card Payment;Utilities;41,41;0,41;1
T00037345;U003504;24/9/2025;Bank Transfer;Transfer;25,04;0,1;1
T00037346;U003504;28/9/2025;Bank Transfer;Transfer;35,55;0;0
T00037347;U003504;6/9/2025;Card Payment;Online Retail;53,74;0,54;1
T00037348;U003504;2/9/2025;Card Payment;Entertainment;29,75;0,3;1
T00037349;U003504;20/9/2025;Card Payment;Entertainment;20,5;0,2;1
T00037350;U003507;10/5/2025;Bank Transfer;Transfer;114,9;0,46;1
T00037351;U003507;14/5/2025;Bank Transfer;Transfer;239,41;0;0
T00037352;U003507;27/5/2025;Card Payment;Groceries;32,87;0,33;1
T00037353;U003507;17/5/2025;Card Payment;Travel;26,02;0,26;1
T00037354;U003507;12/5/2025;Bank Transfer;Transfer;10,77;0;0
T00037355;U003507;9/5/2025;Card Payment;Dining;46,12;0,46;1
T00037356;U003510;10/11/2025;Card Payment;Dining;39,01;0,39;1
T00037357;U003510;22/11/2025;Card Payment;Groceries;35,08;0,35;1
T00037358;U003510;19/11/2025;Bank Transfer;Transfer;208,14;0,83;1
T00037359;U003510;28/11/2025;Card Payment;Entertainment;42,63;0,43;1
T00037360;U003510;8/11/2025;Card Payment;Groceries;17,77;0,18;1
T00037361;U003511;28/12/2025;Card Payment;Groceries;11,82;0,12;1
T00037362;U003511;13/12/2025;Card Payment;Groceries;28,66;0,29;1
T00037363;U003511;24/12/2025;Card Payment;Dining;31,36;0,31;1
T00037364;U003511;10/12/2025;Bank Transfer;Transfer;36,25;0;0
T00037365;U003512;30/1/2025;Bank Transfer;Transfer;164,01;0,66;1
T00037366;U003512;29/1/2025;Card Payment;Groceries;61,96;0,62;1
T00037367;U003512;1/3/2025;Card Payment;Groceries;70,84;0,71;1
T00037368;U003512;28/3/2025;Card Payment;Dining;21,65;0,22;1
T00037369;U003512;25/4/2025;Card Payment;Groceries;18,67;0,19;1
T00037370;U003512;9/4/2025;Bank Transfer;Transfer;48,2;0,19;1
T00037371;U003512;26/4/2025;Card Payment;Entertainment;38,18;0,38;1
T00037372;U003512;11/5/2025;Bank Transfer;Transfer;80,77;0,32;1
T00037373;U003512;17/5/2025;Card Payment;Online Retail;20,85;0,21;1
T00037374;U003512;26/5/2025;Card Payment;Dining;42,6;0,43;1
T00037375;U003512;23/7/2025;Bank Transfer;Transfer;18,05;0,07;1
T00037376;U003512;5/7/2025;Bank Transfer;Transfer;118,7;0,47;1
T00037377;U003512;22/7/2025;Bank Transfer;Transfer;18,29;0,07;1
T00037378;U003512;12/7/2025;Bank Transfer;Transfer;134,64;0;0
T00037379;U003512;19/8/2025;Card Payment;Travel;32,14;0,32;1
T00037380;U003514;23/11/2025;Bank Transfer;Transfer;111,24;0,44;1
T00037381;U003514;30/11/2025;Card Payment;Groceries;45,52;0,46;1
T00037382;U003514;28/11/2025;Card Payment;Fuel;16,91;0,17;1
T00037383;U003514;31/12/2025;Bank Transfer;Transfer;928,51;0;0
T00037384;U003515;26/4/2025;Bank Transfer;Transfer;55,8;0;0
T00037385;U003515;26/4/2025;Card Payment;Fuel;43,21;0,43;1
T00037386;U003515;26/5/2025;Card Payment;Online Retail;40,76;0,41;1
T00037387;U003515;15/5/2025;Card Payment;Groceries;30,4;0,3;1
T00037388;U003516;26/1/2025;Bank Transfer;Transfer;21,93;0;0
T00037389;U003516;22/1/2025;Card Payment;Online Retail;78,54;0,63;1
T00037390;U003516;10/2/2025;Card Payment;Transport;42,43;0,34;1
T00037391;U003516;9/2/2025;Card Payment;Entertainment;26,18;0,21;1
T00037392;U003516;18/2/2025;Card Payment;Travel;32,24;0,26;1
T00037393;U003516;17/3/2025;Card Payment;Groceries;140,19;1,12;1
T00037394;U003516;3/3/2025;Card Payment;Groceries;30,32;0,24;1
T00037395;U003516;20/3/2025;Cash Withdrawal;ATM;100;0;0
T00037396;U003516;25/3/2025;Card Payment;Groceries;32,36;0,26;1
T00037397;U003516;28/3/2025;Card Payment;Groceries;56,6;0,45;1
T00037398;U003516;2/4/2025;Card Payment;Online Retail;40,58;0,32;1
T00037399;U003516;2/4/2025;Bank Transfer;Transfer;58,34;0;0
T00037400;U003516;29/4/2025;Bank Transfer;Transfer;41,69;0,13;1
T00037401;U003516;15/4/2025;Card Payment;Entertainment;59,56;0,48;1
T00037402;U003516;18/4/2025;Card Payment;Dining;79,73;0,64;1
T00037403;U003516;18/4/2025;Card Payment;Fuel;62,34;0,5;1
T00037404;U003516;20/4/2025;Card Payment;Utilities;33,21;0,27;1
T00037405;U003516;16/5/2025;Bank Transfer;Transfer;41,34;0;0
T00037406;U003516;11/5/2025;Card Payment;Travel;75,07;0,6;1
T00037407;U003516;27/5/2025;Card Payment;Groceries;23,42;0,19;1
T00037408;U003516;5/6/2025;Card Payment;Online Retail;50,83;0,41;1
T00037409;U003516;26/6/2025;Card Payment;Utilities;53,24;0,43;1
T00037410;U003516;9/6/2025;Card Payment;Groceries;21,97;0,18;1
T00037411;U003516;29/6/2025;Bank Transfer;Transfer;41,99;0,13;1
T00037412;U003516;12/6/2025;Card Payment;Entertainment;11,72;0,09;1
T00037413;U003516;7/6/2025;Card Payment;Entertainment;33,14;0,27;1
T00037414;U003516;28/6/2025;Bank Transfer;Transfer;204,63;0;0
T00037415;U003516;8/6/2025;Card Payment;Online Retail;36,33;0,29;1
T00037416;U003516;7/7/2025;Card Payment;Dining;16,97;0,14;1
T00037417;U003516;9/7/2025;Card Payment;Groceries;18,28;0,15;1
T00037418;U003516;8/8/2025;Card Payment;Transport;15,53;0,12;1
T00037419;U003516;2/8/2025;Card Payment;Fuel;58,57;0,47;1
T00037420;U003516;21/8/2025;Card Payment;Groceries;22,99;0,18;1
T00037421;U003516;6/8/2025;Card Payment;Online Retail;29,16;0,23;1
T00037422;U003516;18/8/2025;Card Payment;Groceries;41,45;0,33;1
T00037423;U003516;2/8/2025;Cash Withdrawal;ATM;40;0;0
T00037424;U003516;18/9/2025;Card Payment;Transport;20,84;0,17;1
T00037425;U003516;19/9/2025;Card Payment;Groceries;38,31;0,31;1
T00037426;U003516;4/9/2025;Card Payment;Fuel;26,37;0,21;1
T00037427;U003516;1/9/2025;Bank Transfer;Transfer;65,67;0,2;1
T00037428;U003516;9/10/2025;Card Payment;Groceries;119,6;0,96;1
T00037429;U003516;4/10/2025;Card Payment;Entertainment;32,44;0,26;1
T00037430;U003516;12/10/2025;Bank Transfer;Transfer;26,01;0,08;1
T00037431;U003516;13/11/2025;Card Payment;Transport;11;0,09;1
T00037432;U003516;20/11/2025;Card Payment;Travel;31,35;0,25;1
T00037433;U003516;14/11/2025;Bank Transfer;Transfer;37,31;0,11;1
T00037434;U003516;13/11/2025;Card Payment;Groceries;50,4;0,4;1
T00037435;U003517;28/12/2025;Bank Transfer;Transfer;167,37;0,5;1
T00037436;U003517;30/12/2025;Cash Withdrawal;ATM;200;0;0
T00037437;U003517;18/12/2025;Card Payment;Utilities;19,08;0,15;1
T00037438;U003517;23/12/2025;Card Payment;Travel;28,92;0,23;1
T00037439;U003517;31/12/2025;Card Payment;Fuel;21,46;0,17;1
T00037440;U003518;31/12/2025;Card Payment;Entertainment;13,44;0,11;1
T00037441;U003518;28/12/2025;Bank Transfer;Transfer;81,64;0,24;1
T00037442;U003518;29/12/2025;Card Payment;Entertainment;30,12;0,24;1
T00037443;U003519;16/9/2025;Card Payment;Online Retail;21,48;0,21;1
T00037444;U003520;30/6/2025;Card Payment;Dining;29,99;0,3;1
T00037445;U003520;26/6/2025;Card Payment;Groceries;52,95;0,53;1
T00037446;U003520;19/7/2025;Card Payment;Utilities;58,9;0,59;1
T00037447;U003520;31/8/2025;Card Payment;Groceries;63,35;0,63;1
T00037448;U003520;27/8/2025;Card Payment;Online Retail;56,4;0,56;1
T00037449;U003520;11/11/2025;Bank Transfer;Transfer;281,98;1,13;1
T00037450;U003520;23/11/2025;Card Payment;Entertainment;26,97;0,27;1
T00037451;U003520;2/12/2025;Bank Transfer;Transfer;55,54;0;0
T00037452;U003520;27/12/2025;Card Payment;Entertainment;15,78;0,16;1
T00037453;U003521;31/3/2025;Card Payment;Groceries;81,87;0,82;1
T00037454;U003521;30/3/2025;Bank Transfer;Transfer;115,82;0,46;1
T00037455;U003521;1/4/2025;Card Payment;Dining;35,56;0,36;1
T00037456;U003521;11/6/2025;Card Payment;Utilities;109,05;1,09;1
T00037457;U003521;28/7/2025;Card Payment;Dining;34,33;0,34;1
T00037458;U003521;7/7/2025;Card Payment;Online Retail;24,67;0,25;1
T00037459;U003521;27/7/2025;Card Payment;Utilities;28,67;0,29;1
T00037460;U003521;16/8/2025;Card Payment;Groceries;55,52;0,56;1
T00037461;U003521;20/9/2025;Card Payment;Groceries;52,42;0,52;1
T00037462;U003521;9/9/2025;Bank Transfer;Transfer;228,76;0,92;1
T00037463;U003521;3/10/2025;Card Payment;Utilities;48,16;0,48;1
T00037464;U003521;8/10/2025;Bank Transfer;Transfer;122,86;0,49;1
T00037465;U003521;3/10/2025;Card Payment;Entertainment;38,98;0,39;1
T00037466;U003521;23/11/2025;Bank Transfer;Transfer;108,79;0,44;1
T00037467;U003521;9/11/2025;Bank Transfer;Transfer;38,22;0,15;1
