subscription_row_id;user_id;month;plan_id;monthly_fee_eur
S000005304;U003202;1/6/2025;P02;6,99
S000005305;U003202;1/7/2025;P02;6,99
S000005306;U003202;1/8/2025;P02;6,99
S000005307;U003202;1/9/2025;P02;6,99
S000005308;U003202;1/10/2025;P02;6,99
S000005309;U003202;1/11/2025;P02;6,99
S000005310;U003202;1/12/2025;P02;6,99
S000005311;U003203;1/11/2025;P02;6,99
S000005312;U003203;1/12/2025;P02;6,99
S000005313;U003204;1/10/2025;P02;6,99
S000005314;U003204;1/11/2025;P02;6,99
S000005315;U003204;1/12/2025;P02;6,99
S000005316;U003208;1/10/2025;P02;6,99
S000005317;U003208;1/11/2025;P02;6,99
S000005318;U003208;1/12/2025;P02;6,99
S000005319;U003210;1/12/2025;P02;6,99
S000005320;U003211;1/10/2025;P03;14,99
S000005321;U003211;1/11/2025;P03;14,99
S000005322;U003211;1/12/2025;P03;14,99
S000005323;U003218;1/2/2025;P02;6,99
S000005324;U003218;1/3/2025;P02;6,99
S000005325;U003218;1/4/2025;P02;6,99
S000005326;U003218;1/5/2025;P02;6,99
S000005327;U003218;1/6/2025;P02;6,99
S000005328;U003218;1/7/2025;P02;6,99
S000005329;U003218;1/8/2025;P02;6,99
S000005330;U003218;1/9/2025;P02;6,99
S000005331;U003222;1/7/2025;P02;6,99
S000005332;U003222;1/8/2025;P02;6,99
S000005333;U003222;1/9/2025;P02;6,99
S000005334;U003222;1/10/2025;P02;6,99
S000005335;U003222;1/11/2025;P02;6,99
S000005336;U003222;1/12/2025;P02;6,99
S000005337;U003224;1/10/2025;P02;6,99
S000005338;U003224;1/11/2025;P02;6,99
S000005339;U003224;1/12/2025;P02;6,99
S000005340;U003226;1/11/2025;P02;6,99
S000005341;U003226;1/12/2025;P02;6,99
S000005342;U003227;1/2/2025;P02;6,99
S000005343;U003227;1/3/2025;P02;6,99
S000005344;U003227;1/4/2025;P02;6,99
S000005345;U003227;1/5/2025;P02;6,99
S000005346;U003227;1/6/2025;P02;6,99
S000005347;U003227;1/7/2025;P02;6,99
S000005348;U003227;1/8/2025;P02;6,99
S000005349;U003227;1/9/2025;P02;6,99
S000005350;U003227;1/10/2025;P02;6,99
S000005351;U003227;1/11/2025;P02;6,99
S000005352;U003227;1/12/2025;P02;6,99
S000005353;U003228;1/8/2025;P02;6,99
S000005354;U003228;1/9/2025;P02;6,99
S000005355;U003228;1/10/2025;P02;6,99
S000005356;U003228;1/11/2025;P02;6,99
S000005357;U003228;1/12/2025;P02;6,99
S000005358;U003229;1/5/2025;P02;6,99
S000005359;U003229;1/6/2025;P02;6,99
S000005360;U003229;1/7/2025;P02;6,99
S000005361;U003229;1/8/2025;P02;6,99
S000005362;U003229;1/9/2025;P02;6,99
S000005363;U003229;1/10/2025;P02;6,99
S000005364;U003229;1/11/2025;P02;6,99
S000005365;U003229;1/12/2025;P02;6,99
S000005366;U003241;1/12/2025;P02;6,99
S000005367;U003243;1/5/2025;P02;6,99
S000005368;U003243;1/6/2025;P02;6,99
S000005369;U003243;1/7/2025;P02;6,99
S000005370;U003243;1/8/2025;P02;6,99
S000005371;U003243;1/9/2025;P02;6,99
S000005372;U003243;1/10/2025;P02;6,99
S000005373;U003243;1/11/2025;P02;6,99
S000005374;U003243;1/12/2025;P02;6,99
S000005375;U003244;1/9/2025;P03;14,99
S000005376;U003244;1/10/2025;P03;14,99
S000005377;U003244;1/11/2025;P03;14,99
S000005378;U003244;1/12/2025;P03;14,99
S000005379;U003248;1/10/2025;P02;6,99
S000005380;U003248;1/11/2025;P02;6,99
S000005381;U003248;1/12/2025;P02;6,99
S000005382;U003255;1/12/2025;P02;6,99
S000005383;U003257;1/6/2025;P02;6,99
S000005384;U003257;1/7/2025;P02;6,99
S000005385;U003257;1/8/2025;P02;6,99
S000005386;U003257;1/9/2025;P02;6,99
S000005387;U003257;1/10/2025;P02;6,99
S000005388;U003257;1/11/2025;P02;6,99
S000005389;U003257;1/12/2025;P02;6,99
S000005390;U003262;1/5/2025;P03;14,99
S000005391;U003262;1/6/2025;P03;14,99
S000005392;U003262;1/7/2025;P03;14,99
S000005393;U003262;1/8/2025;P03;14,99
S000005394;U003262;1/9/2025;P03;14,99
S000005395;U003265;1/7/2025;P02;6,99
S000005396;U003265;1/8/2025;P02;6,99
S000005397;U003265;1/9/2025;P02;6,99
S000005398;U003265;1/10/2025;P02;6,99
S000005399;U003265;1/11/2025;P02;6,99
S000005400;U003265;1/12/2025;P02;6,99
S000005401;U003269;1/8/2025;P02;6,99
S000005402;U003269;1/9/2025;P02;6,99
S000005403;U003269;1/10/2025;P02;6,99
S000005404;U003269;1/11/2025;P02;6,99
S000005405;U003269;1/12/2025;P02;6,99
S000005406;U003273;1/10/2025;P02;6,99
S000005407;U003273;1/11/2025;P02;6,99
S000005408;U003273;1/12/2025;P02;6,99
S000005409;U003274;1/12/2025;P02;6,99
S000005410;U003282;1/12/2025;P02;6,99
S000005411;U003291;1/2/2025;P03;14,99
S000005412;U003291;1/3/2025;P03;14,99
S000005413;U003291;1/4/2025;P03;14,99
S000005414;U003291;1/5/2025;P03;14,99
S000005415;U003291;1/6/2025;P03;14,99
S000005416;U003291;1/7/2025;P03;14,99
S000005417;U003291;1/8/2025;P03;14,99
S000005418;U003291;1/9/2025;P03;14,99
S000005419;U003291;1/10/2025;P03;14,99
S000005420;U003291;1/11/2025;P03;14,99
S000005421;U003291;1/12/2025;P03;14,99
S000005422;U003302;1/8/2025;P02;6,99
S000005423;U003302;1/9/2025;P02;6,99
S000005424;U003302;1/10/2025;P02;6,99
S000005425;U003302;1/11/2025;P02;6,99
S000005426;U003302;1/12/2025;P02;6,99
S000005427;U003306;1/8/2025;P02;6,99
S000005428;U003306;1/9/2025;P02;6,99
S000005429;U003306;1/10/2025;P02;6,99
S000005430;U003306;1/11/2025;P02;6,99
S000005431;U003306;1/12/2025;P02;6,99
S000005432;U003312;1/1/2025;P02;6,99
S000005433;U003312;1/2/2025;P02;6,99
S000005434;U003312;1/3/2025;P02;6,99
S000005435;U003312;1/4/2025;P02;6,99
S000005436;U003312;1/5/2025;P02;6,99
S000005437;U003312;1/6/2025;P02;6,99
S000005438;U003312;1/7/2025;P02;6,99
S000005439;U003312;1/8/2025;P02;6,99
S000005440;U003312;1/9/2025;P02;6,99
S000005441;U003312;1/10/2025;P02;6,99
S000005442;U003312;1/11/2025;P02;6,99
S000005443;U003312;1/12/2025;P02;6,99
S000005444;U003314;1/2/2025;P03;14,99
S000005445;U003314;1/3/2025;P03;14,99
S000005446;U003314;1/4/2025;P03;14,99
S000005447;U003314;1/5/2025;P03;14,99
S000005448;U003314;1/6/2025;P03;14,99
S000005449;U003314;1/7/2025;P03;14,99
S000005450;U003314;1/8/2025;P03;14,99
S000005451;U003314;1/9/2025;P03;14,99
S000005452;U003314;1/10/2025;P03;14,99
S000005453;U003314;1/11/2025;P03;14,99
S000005454;U003314;1/12/2025;P03;14,99
S000005455;U003316;1/1/2025;P02;6,99
S000005456;U003316;1/2/2025;P02;6,99
S000005457;U003316;1/3/2025;P02;6,99
S000005458;U003316;1/4/2025;P02;6,99
S000005459;U003316;1/5/2025;P02;6,99
S000005460;U003316;1/6/2025;P02;6,99
S000005461;U003316;1/7/2025;P02;6,99
S000005462;U003316;1/8/2025;P02;6,99
S000005463;U003316;1/9/2025;P02;6,99
S000005464;U003316;1/10/2025;P02;6,99
S000005465;U003316;1/11/2025;P02;6,99
S000005466;U003316;1/12/2025;P02;6,99
S000005467;U003319;1/3/2025;P02;6,99
S000005468;U003319;1/4/2025;P02;6,99
S000005469;U003319;1/5/2025;P02;6,99
S000005470;U003319;1/6/2025;P02;6,99
S000005471;U003319;1/7/2025;P02;6,99
S000005472;U003319;1/8/2025;P02;6,99
S000005473;U003319;1/9/2025;P02;6,99
S000005474;U003319;1/10/2025;P02;6,99
S000005475;U003319;1/11/2025;P02;6,99
S000005476;U003319;1/12/2025;P02;6,99
S000005477;U003322;1/2/2025;P02;6,99
S000005478;U003322;1/3/2025;P02;6,99
S000005479;U003322;1/4/2025;P02;6,99
S000005480;U003322;1/5/2025;P02;6,99
S000005481;U003322;1/6/2025;P02;6,99
S000005482;U003322;1/7/2025;P02;6,99
S000005483;U003322;1/8/2025;P02;6,99
S000005484;U003322;1/9/2025;P02;6,99
S000005485;U003322;1/10/2025;P02;6,99
S000005486;U003322;1/11/2025;P02;6,99
S000005487;U003322;1/12/2025;P02;6,99
S000005488;U003324;1/11/2025;P02;6,99
S000005489;U003324;1/12/2025;P02;6,99
S000005490;U003330;1/7/2025;P02;6,99
S000005491;U003330;1/8/2025;P02;6,99
S000005492;U003330;1/9/2025;P02;6,99
S000005493;U003330;1/10/2025;P02;6,99
S000005494;U003330;1/11/2025;P02;6,99
S000005495;U003330;1/12/2025;P02;6,99
S000005496;U003331;1/6/2025;P02;6,99
S000005497;U003331;1/7/2025;P02;6,99
S000005498;U003331;1/8/2025;P02;6,99
S000005499;U003331;1/9/2025;P02;6,99
S000005500;U003339;1/7/2025;P02;6,99
S000005501;U003339;1/8/2025;P02;6,99
S000005502;U003339;1/9/2025;P02;6,99
S000005503;U003339;1/10/2025;P02;6,99
S000005504;U003339;1/11/2025;P02;6,99
S000005505;U003339;1/12/2025;P02;6,99
S000005506;U003340;1/7/2025;P02;6,99
S000005507;U003340;1/8/2025;P02;6,99
S000005508;U003340;1/9/2025;P02;6,99
S000005509;U003340;1/10/2025;P02;6,99
S000005510;U003340;1/11/2025;P02;6,99
S000005511;U003340;1/12/2025;P02;6,99
S000005512;U003347;1/9/2025;P02;6,99
S000005513;U003347;1/10/2025;P02;6,99
S000005514;U003347;1/11/2025;P02;6,99
S000005515;U003347;1/12/2025;P02;6,99
S000005516;U003350;1/11/2025;P02;6,99
S000005517;U003350;1/12/2025;P02;6,99
S000005518;U003358;1/3/2025;P02;6,99
S000005519;U003358;1/4/2025;P02;6,99
S000005520;U003358;1/5/2025;P02;6,99
S000005521;U003358;1/6/2025;P02;6,99
S000005522;U003358;1/7/2025;P02;6,99
S000005523;U003358;1/8/2025;P02;6,99
S000005524;U003358;1/9/2025;P02;6,99
S000005525;U003358;1/10/2025;P02;6,99
S000005526;U003358;1/11/2025;P02;6,99
S000005527;U003358;1/12/2025;P02;6,99
S000005528;U003359;1/5/2025;P02;6,99
S000005529;U003359;1/6/2025;P02;6,99
S000005530;U003359;1/7/2025;P02;6,99
S000005531;U003359;1/8/2025;P02;6,99
S000005532;U003359;1/9/2025;P02;6,99
S000005533;U003359;1/10/2025;P02;6,99
S000005534;U003359;1/11/2025;P02;6,99
S000005535;U003359;1/12/2025;P02;6,99
S000005536;U003361;1/10/2025;P02;6,99
S000005537;U003361;1/11/2025;P02;6,99
S000005538;U003361;1/12/2025;P02;6,99
S000005539;U003367;1/2/2025;P03;14,99
S000005540;U003367;1/3/2025;P03;14,99
S000005541;U003367;1/4/2025;P03;14,99
S000005542;U003367;1/5/2025;P03;14,99
S000005543;U003367;1/6/2025;P03;14,99
S000005544;U003367;1/7/2025;P03;14,99
S000005545;U003367;1/8/2025;P03;14,99
S000005546;U003367;1/9/2025;P03;14,99
S000005547;U003367;1/10/2025;P03;14,99
S000005548;U003367;1/11/2025;P03;14,99
S000005549;U003367;1/12/2025;P03;14,99
S000005550;U003371;1/9/2025;P02;6,99
S000005551;U003371;1/10/2025;P02;6,99
S000005552;U003371;1/11/2025;P02;6,99
S000005553;U003371;1/12/2025;P02;6,99
S000005554;U003373;1/3/2025;P02;6,99
S000005555;U003373;1/4/2025;P02;6,99
S000005556;U003373;1/5/2025;P02;6,99
S000005557;U003373;1/6/2025;P02;6,99
S000005558;U003373;1/7/2025;P02;6,99
S000005559;U003373;1/8/2025;P02;6,99
S000005560;U003373;1/9/2025;P02;6,99
S000005561;U003373;1/10/2025;P02;6,99
S000005562;U003373;1/11/2025;P02;6,99
S000005563;U003373;1/12/2025;P02;6,99
S000005564;U003375;1/3/2025;P02;6,99
S000005565;U003375;1/4/2025;P02;6,99
S000005566;U003375;1/5/2025;P02;6,99
S000005567;U003375;1/6/2025;P02;6,99
S000005568;U003375;1/7/2025;P02;6,99
S000005569;U003375;1/8/2025;P02;6,99
S000005570;U003375;1/9/2025;P02;6,99
S000005571;U003375;1/10/2025;P02;6,99
S000005572;U003375;1/11/2025;P02;6,99
S000005573;U003375;1/12/2025;P02;6,99
S000005574;U003386;1/9/2025;P02;6,99
S000005575;U003386;1/10/2025;P02;6,99
S000005576;U003386;1/11/2025;P02;6,99
S000005577;U003386;1/12/2025;P02;6,99
S000005578;U003387;1/5/2025;P03;14,99
S000005579;U003387;1/6/2025;P03;14,99
S000005580;U003387;1/7/2025;P03;14,99
S000005581;U003390;1/5/2025;P03;14,99
S000005582;U003390;1/6/2025;P03;14,99
S000005583;U003390;1/7/2025;P03;14,99
S000005584;U003390;1/8/2025;P03;14,99
S000005585;U003390;1/9/2025;P03;14,99
S000005586;U003390;1/10/2025;P03;14,99
S000005587;U003390;1/11/2025;P03;14,99
S000005588;U003390;1/12/2025;P03;14,99
S000005589;U003391;1/4/2025;P03;14,99
S000005590;U003391;1/5/2025;P03;14,99
S000005591;U003391;1/6/2025;P03;14,99
S000005592;U003391;1/7/2025;P03;14,99
S000005593;U003391;1/8/2025;P03;14,99
S000005594;U003391;1/9/2025;P03;14,99
S000005595;U003391;1/10/2025;P03;14,99
S000005596;U003391;1/11/2025;P03;14,99
S000005597;U003391;1/12/2025;P03;14,99
S000005598;U003392;1/5/2025;P02;6,99
S000005599;U003392;1/6/2025;P02;6,99
S000005600;U003392;1/7/2025;P02;6,99
S000005601;U003392;1/8/2025;P02;6,99
S000005602;U003392;1/9/2025;P02;6,99
S000005603;U003392;1/10/2025;P02;6,99
S000005604;U003392;1/11/2025;P02;6,99
S000005605;U003392;1/12/2025;P02;6,99
S000005606;U003395;1/11/2025;P02;6,99
S000005607;U003395;1/12/2025;P02;6,99
S000005608;U003398;1/6/2025;P03;14,99
S000005609;U003398;1/7/2025;P03;14,99
S000005610;U003398;1/8/2025;P03;14,99
S000005611;U003398;1/9/2025;P03;14,99
S000005612;U003398;1/10/2025;P03;14,99
S000005613;U003398;1/11/2025;P03;14,99
S000005614;U003398;1/12/2025;P03;14,99
S000005615;U003399;1/2/2025;P02;6,99
S000005616;U003399;1/3/2025;P02;6,99
S000005617;U003399;1/4/2025;P02;6,99
S000005618;U003399;1/5/2025;P02;6,99
S000005619;U003399;1/6/2025;P02;6,99
S000005620;U003399;1/7/2025;P02;6,99
S000005621;U003399;1/8/2025;P02;6,99
S000005622;U003399;1/9/2025;P02;6,99
S000005623;U003399;1/10/2025;P02;6,99
S000005624;U003399;1/11/2025;P02;6,99
S000005625;U003399;1/12/2025;P02;6,99
S000005626;U003402;1/10/2025;P02;6,99
S000005627;U003402;1/11/2025;P02;6,99
S000005628;U003402;1/12/2025;P02;6,99
S000005629;U003404;1/8/2025;P02;6,99
S000005630;U003404;1/9/2025;P02;6,99
S000005631;U003404;1/10/2025;P02;6,99
S000005632;U003404;1/11/2025;P02;6,99
S000005633;U003404;1/12/2025;P02;6,99
S000005634;U003407;1/3/2025;P02;6,99
S000005635;U003407;1/4/2025;P02;6,99
S000005636;U003407;1/5/2025;P02;6,99
S000005637;U003407;1/6/2025;P02;6,99
S000005638;U003407;1/7/2025;P02;6,99
S000005639;U003407;1/8/2025;P02;6,99
S000005640;U003407;1/9/2025;P02;6,99
S000005641;U003407;1/10/2025;P02;6,99
S000005642;U003407;1/11/2025;P02;6,99
S000005643;U003407;1/12/2025;P02;6,99
S000005644;U003408;1/6/2025;P03;14,99
S000005645;U003408;1/7/2025;P03;14,99
S000005646;U003408;1/8/2025;P03;14,99
S000005647;U003408;1/9/2025;P03;14,99
S000005648;U003408;1/10/2025;P03;14,99
S000005649;U003408;1/11/2025;P03;14,99
S000005650;U003408;1/12/2025;P03;14,99
S000005651;U003413;1/4/2025;P02;6,99
S000005652;U003413;1/5/2025;P02;6,99
S000005653;U003413;1/6/2025;P02;6,99
S000005654;U003413;1/7/2025;P02;6,99
S000005655;U003413;1/8/2025;P02;6,99
S000005656;U003413;1/9/2025;P02;6,99
S000005657;U003413;1/10/2025;P02;6,99
S000005658;U003413;1/11/2025;P02;6,99
S000005659;U003413;1/12/2025;P02;6,99
S000005660;U003415;1/10/2025;P03;14,99
S000005661;U003415;1/11/2025;P03;14,99
S000005662;U003415;1/12/2025;P03;14,99
S000005663;U003416;1/9/2025;P02;6,99
S000005664;U003416;1/10/2025;P02;6,99
S000005665;U003416;1/11/2025;P02;6,99
S000005666;U003416;1/12/2025;P02;6,99
S000005667;U003419;1/4/2025;P03;14,99
S000005668;U003419;1/5/2025;P03;14,99
S000005669;U003419;1/6/2025;P03;14,99
S000005670;U003419;1/7/2025;P03;14,99
S000005671;U003419;1/8/2025;P03;14,99
S000005672;U003419;1/9/2025;P03;14,99
S000005673;U003419;1/10/2025;P03;14,99
S000005674;U003419;1/11/2025;P03;14,99
S000005675;U003419;1/12/2025;P03;14,99
S000005676;U003421;1/12/2025;P02;6,99
S000005677;U003426;1/12/2025;P02;6,99
S000005678;U003431;1/9/2025;P02;6,99
S000005679;U003431;1/10/2025;P02;6,99
S000005680;U003431;1/11/2025;P02;6,99
S000005681;U003431;1/12/2025;P02;6,99
S000005682;U003432;1/3/2025;P02;6,99
S000005683;U003432;1/4/2025;P02;6,99
S000005684;U003432;1/5/2025;P02;6,99
S000005685;U003432;1/6/2025;P02;6,99
S000005686;U003432;1/7/2025;P02;6,99
S000005687;U003432;1/8/2025;P02;6,99
S000005688;U003432;1/9/2025;P02;6,99
S000005689;U003432;1/10/2025;P03;14,99
S000005690;U003432;1/11/2025;P03;14,99
S000005691;U003432;1/12/2025;P03;14,99
S000005692;U003434;1/7/2025;P03;14,99
S000005693;U003434;1/8/2025;P03;14,99
S000005694;U003434;1/9/2025;P03;14,99
S000005695;U003434;1/10/2025;P03;14,99
S000005696;U003434;1/11/2025;P03;14,99
S000005697;U003434;1/12/2025;P03;14,99
S000005698;U003438;1/9/2025;P02;6,99
S000005699;U003438;1/10/2025;P02;6,99
S000005700;U003438;1/11/2025;P02;6,99
S000005701;U003438;1/12/2025;P02;6,99
S000005702;U003440;1/11/2025;P02;6,99
S000005703;U003440;1/12/2025;P02;6,99
S000005704;U003446;1/11/2025;P02;6,99
S000005705;U003446;1/12/2025;P02;6,99
S000005706;U003449;1/9/2025;P02;6,99
S000005707;U003449;1/10/2025;P02;6,99
S000005708;U003449;1/11/2025;P02;6,99
S000005709;U003449;1/12/2025;P02;6,99
S000005710;U003451;1/2/2025;P02;6,99
S000005711;U003451;1/3/2025;P02;6,99
S000005712;U003451;1/4/2025;P02;6,99
S000005713;U003451;1/5/2025;P02;6,99
S000005714;U003468;1/2/2025;P02;6,99
S000005715;U003468;1/3/2025;P02;6,99
S000005716;U003468;1/4/2025;P02;6,99
S000005717;U003468;1/5/2025;P02;6,99
S000005718;U003468;1/6/2025;P02;6,99
S000005719;U003468;1/7/2025;P02;6,99
S000005720;U003468;1/8/2025;P02;6,99
S000005721;U003468;1/9/2025;P02;6,99
S000005722;U003468;1/10/2025;P02;6,99
S000005723;U003468;1/11/2025;P02;6,99
S000005724;U003468;1/12/2025;P02;6,99
S000005725;U003473;1/1/2025;P02;6,99
S000005726;U003473;1/2/2025;P02;6,99
S000005727;U003473;1/3/2025;P02;6,99
S000005728;U003473;1/4/2025;P02;6,99
S000005729;U003473;1/5/2025;P02;6,99
S000005730;U003486;1/10/2025;P02;6,99
S000005731;U003486;1/11/2025;P02;6,99
S000005732;U003486;1/12/2025;P02;6,99
S000005733;U003499;1/12/2025;P02;6,99
S000005734;U003502;1/1/2025;P02;6,99
S000005735;U003502;1/2/2025;P02;6,99
S000005736;U003502;1/3/2025;P02;6,99
S000005737;U003502;1/4/2025;P02;6,99
S000005738;U003502;1/5/2025;P02;6,99
S000005739;U003502;1/6/2025;P02;6,99
S000005740;U003502;1/7/2025;P02;6,99
S000005741;U003502;1/8/2025;P02;6,99
S000005742;U003502;1/9/2025;P02;6,99
S000005743;U003502;1/10/2025;P02;6,99
S000005744;U003502;1/11/2025;P02;6,99
S000005745;U003502;1/12/2025;P02;6,99
S000005746;U003516;1/1/2025;P02;6,99
S000005747;U003516;1/2/2025;P02;6,99
S000005748;U003516;1/3/2025;P02;6,99
S000005749;U003516;1/4/2025;P02;6,99
S000005750;U003516;1/5/2025;P02;6,99
S000005751;U003516;1/6/2025;P02;6,99
S000005752;U003516;1/7/2025;P02;6,99
S000005753;U003516;1/8/2025;P02;6,99
S000005754;U003516;1/9/2025;P02;6,99
S000005755;U003516;1/10/2025;P02;6,99
S000005756;U003516;1/11/2025;P02;6,99
S000005757;U003516;1/12/2025;P02;6,99
S000005758;U003517;1/12/2025;P02;6,99
S000005759;U003518;1/12/2025;P02;6,99
S000005760;U003524;1/1/2025;P02;6,99
S000005761;U003524;1/2/2025;P02;6,99
S000005762;U003524;1/3/2025;P02;6,99
S000005763;U003524;1/4/2025;P02;6,99
S000005764;U003524;1/5/2025;P02;6,99
S000005765;U003524;1/6/2025;P02;6,99
S000005766;U003524;1/7/2025;P02;6,99
S000005767;U003524;1/8/2025;P02;6,99
S000005768;U003524;1/9/2025;P02;6,99
S000005769;U003524;1/10/2025;P02;6,99
S000005770;U003524;1/11/2025;P02;6,99
S000005771;U003524;1/12/2025;P02;6,99
S000005772;U003531;1/10/2025;P02;6,99
S000005773;U003531;1/11/2025;P02;6,99
S000005774;U003531;1/12/2025;P02;6,99
S000005775;U003533;1/7/2025;P02;6,99
S000005776;U003533;1/8/2025;P02;6,99
S000005777;U003533;1/9/2025;P02;6,99
S000005778;U003533;1/10/2025;P02;6,99
S000005779;U003533;1/11/2025;P02;6,99
S000005780;U003536;1/11/2025;P02;6,99
S000005781;U003536;1/12/2025;P02;6,99
S000005782;U003538;1/10/2025;P02;6,99
S000005783;U003538;1/11/2025;P02;6,99
S000005784;U003538;1/12/2025;P02;6,99
S000005785;U003539;1/5/2025;P03;14,99
S000005786;U003539;1/6/2025;P03;14,99
S000005787;U003539;1/7/2025;P03;14,99
S000005788;U003539;1/8/2025;P03;14,99
S000005789;U003539;1/9/2025;P03;14,99
S000005790;U003539;1/10/2025;P03;14,99
S000005791;U003539;1/11/2025;P03;14,99
S000005792;U003539;1/12/2025;P03;14,99
S000005793;U003544;1/6/2025;P02;6,99
S000005794;U003544;1/7/2025;P02;6,99
S000005795;U003544;1/8/2025;P02;6,99
S000005796;U003544;1/9/2025;P02;6,99
S000005797;U003544;1/10/2025;P02;6,99
S000005798;U003544;1/11/2025;P02;6,99
S000005799;U003544;1/12/2025;P02;6,99
S000005800;U003549;1/6/2025;P02;6,99
S000005801;U003549;1/7/2025;P02;6,99
S000005802;U003549;1/8/2025;P02;6,99
S000005803;U003549;1/9/2025;P02;6,99
S000005804;U003549;1/10/2025;P02;6,99
S000005805;U003549;1/11/2025;P02;6,99
S000005806;U003549;1/12/2025;P02;6,99
S000005807;U003552;1/12/2025;P02;6,99
S000005808;U003557;1/12/2025;P02;6,99
S000005809;U003565;1/4/2025;P02;6,99
S000005810;U003565;1/5/2025;P02;6,99
S000005811;U003565;1/6/2025;P02;6,99
S000005812;U003565;1/7/2025;P02;6,99
S000005813;U003565;1/8/2025;P02;6,99
S000005814;U003565;1/9/2025;P02;6,99
S000005815;U003565;1/10/2025;P02;6,99
S000005816;U003565;1/11/2025;P02;6,99
S000005817;U003565;1/12/2025;P02;6,99
S000005818;U003567;1/9/2025;P02;6,99
S000005819;U003567;1/10/2025;P02;6,99
S000005820;U003567;1/11/2025;P02;6,99
S000005821;U003567;1/12/2025;P02;6,99
S000005822;U003568;1/1/2025;P02;6,99
S000005823;U003568;1/2/2025;P02;6,99
S000005824;U003568;1/3/2025;P02;6,99
S000005825;U003568;1/4/2025;P03;14,99
S000005826;U003568;1/5/2025;P03;14,99
S000005827;U003568;1/6/2025;P03;14,99
S000005828;U003568;1/7/2025;P03;14,99
S000005829;U003568;1/8/2025;P03;14,99
S000005830;U003568;1/9/2025;P03;14,99
S000005831;U003568;1/10/2025;P03;14,99
S000005832;U003568;1/11/2025;P03;14,99
S000005833;U003568;1/12/2025;P03;14,99
S000005834;U003569;1/6/2025;P02;6,99
S000005835;U003569;1/7/2025;P02;6,99
S000005836;U003572;1/11/2025;P02;6,99
S000005837;U003572;1/12/2025;P02;6,99
S000005838;U003573;1/9/2025;P02;6,99
S000005839;U003573;1/10/2025;P02;6,99
S000005840;U003573;1/11/2025;P02;6,99
S000005841;U003573;1/12/2025;P02;6,99
S000005842;U003574;1/12/2025;P02;6,99
S000005843;U003575;1/11/2025;P03;14,99
S000005844;U003575;1/12/2025;P03;14,99
S000005845;U003578;1/3/2025;P02;6,99
S000005846;U003578;1/4/2025;P02;6,99
S000005847;U003578;1/5/2025;P02;6,99
S000005848;U003578;1/6/2025;P02;6,99
S000005849;U003578;1/7/2025;P02;6,99
S000005850;U003578;1/8/2025;P02;6,99
S000005851;U003578;1/9/2025;P02;6,99
S000005852;U003578;1/10/2025;P02;6,99
S000005853;U003578;1/11/2025;P02;6,99
S000005854;U003578;1/12/2025;P02;6,99
S000005855;U003580;1/8/2025;P02;6,99
S000005856;U003580;1/9/2025;P02;6,99
S000005857;U003580;1/10/2025;P02;6,99
S000005858;U003580;1/11/2025;P02;6,99
S000005859;U003580;1/12/2025;P02;6,99
S000005860;U003581;1/4/2025;P02;6,99
S000005861;U003581;1/5/2025;P02;6,99
S000005862;U003581;1/6/2025;P02;6,99
S000005863;U003581;1/7/2025;P02;6,99
S000005864;U003581;1/8/2025;P02;6,99
S000005865;U003581;1/9/2025;P02;6,99
S000005866;U003581;1/10/2025;P02;6,99
S000005867;U003581;1/11/2025;P02;6,99
S000005868;U003581;1/12/2025;P02;6,99
S000005869;U003585;1/2/2025;P02;6,99
S000005870;U003585;1/3/2025;P02;6,99
S000005871;U003585;1/4/2025;P02;6,99
S000005872;U003585;1/5/2025;P02;6,99
S000005873;U003585;1/6/2025;P02;6,99
S000005874;U003585;1/7/2025;P02;6,99
S000005875;U003585;1/8/2025;P02;6,99
S000005876;U003585;1/9/2025;P02;6,99
S000005877;U003585;1/10/2025;P02;6,99
S000005878;U003585;1/11/2025;P02;6,99
S000005879;U003585;1/12/2025;P02;6,99
S000005880;U003589;1/1/2025;P02;6,99
S000005881;U003589;1/2/2025;P02;6,99
S000005882;U003589;1/3/2025;P02;6,99
S000005883;U003589;1/4/2025;P02;6,99
S000005884;U003589;1/5/2025;P02;6,99
S000005885;U003589;1/6/2025;P02;6,99
S000005886;U003589;1/7/2025;P02;6,99
S000005887;U003589;1/8/2025;P03;14,99
S000005888;U003589;1/9/2025;P03;14,99
S000005889;U003589;1/10/2025;P03;14,99
S000005890;U003589;1/11/2025;P03;14,99
S000005891;U003589;1/12/2025;P03;14,99
